place_id,google_name,address,google_rating,review_count,latitude,longitude,types,search_postcode
ChIJdbZzSDZJiEgR1TjCMNkQjeI,Total Accounting Ltd,"10 Moncrieff St, Paisley PA3 2BE, UK",4.7,24,55.84884109999999,-4.4254288,"accounting, establishment, finance, point_of_interest",PA1 3LT
ChIJe5sm3n9JiEgRNSlQZBwkcC4,Pro Tax Accountants Saleem & Co.,"21 Underwood Rd, Paisley PA3 1TH, UK",5.0,14,55.8482013,-4.4333347,"accounting, establishment, finance, point_of_interest",PA1 3LT
ChIJ3cJyL165h0gR-mfiWTmoi7w,OnPoint Accounting,"Duddingston Yards, Duddingston Park S, Edinburgh EH15 3NT, UK",4.8,33,55.939948,-3.1156105,"accounting, establishment, finance, point_of_interest",EH15 1TT
ChIJ2S9SZAW4h0gRnSkW-tbszb4,Cowan & Partners Limited,"60 Constitution St, Leith, Edinburgh EH6 6RR, UK",5.0,170,55.97449899999999,-3.1676356,"accounting, establishment, finance, point_of_interest",EH3 6RE
ChIJI8adOujHh0gRUG4eTdyxt24,TaxAssist Accountants,"18 Montagu Terrace, Goldenacre Terrace, Edinburgh EH3 5QR, UK",5.0,94,55.9701769,-3.2077722,"accounting, establishment, finance, point_of_interest",EH3 6RE
ChIJSULvEfLHh0gRNxOoy8ZVjv0,Steedman and Company,"3 Queen St, Edinburgh EH2 1JE, UK",4.3,49,55.9552,-3.1954574,"accounting, establishment, finance, point_of_interest",EH3 6RE
ChIJk1CF5YzHh0gRs9ysiFXoe8k,Bond Chartered Accountants,"17-19 E London St, Leith, Edinburgh EH7 4BN, UK",4.7,14,55.95932759999999,-3.1900842,"accounting, establishment, finance, point_of_interest",EH3 6RE
ChIJbUC3RofHh0gR77GRQQF1pz8,Murshid & Co Chartered Accountants,"100 Gorgie Rd, Edinburgh EH11 2NP, UK",5.0,25,55.9385646,-3.2302608,"accounting, establishment, finance, point_of_interest",EH15 1RB
ChIJh4qaDuS-h0gRwooRX3Bxyoo,Lacey Accounting,"93A Ocean Dr, Leith, Edinburgh EH6 6BW, UK",5.0,89,55.9797218,-3.1780572,"accounting, establishment, finance, point_of_interest",EH13 0ET
ChIJkZAxoLzHh0gRpOdT_CTDROo,Beyond the Numbers,"41 Charlotte Square, Edinburgh EH2 4HQ, UK",4.9,34,55.952309,-3.206601,"accounting, establishment, finance, point_of_interest",EH2 4AN
ChIJq5xIo8LHh0gRXX6kDBKGU4M,Gillespie Tax Management Ltd,"1 Inverleith Gardens, Edinburgh EH3 5PU, UK",3.2,11,55.97111450000001,-3.2093172,"accounting, establishment, finance, point_of_interest",EH6 7LY
ChIJWRg9YBq5h0gRvAzaDwg7NfY,McKenzie Accountancy,"Pentlandfield, Midlothian Innovation Centre, Roslin EH25 9RE, UK",5.0,10,55.8678937,-3.1948613,"accounting, establishment, finance, point_of_interest",EH9 2JU
ChIJCTzYUYG4h0gROAvEG7d4ha8,Helen Lowe Ltd,"17-21 E Mayfield, Edinburgh EH9 1SE, UK",4.3,11,55.9348428,-3.1687769,"accounting, establishment, finance, point_of_interest",EH10 4LE
ChIJex0FD3zHh0gR9eoiHFzTEGg,WATTAX,"142A Ferry Rd., Edinburgh EH6 4NX, UK",5.0,15,55.9744044,-3.1862192,"accounting, establishment, finance, point_of_interest",EH4 8GA
ChIJSVIQtHnGh0gR4wo1tyJo0cw,Crunchers Accountants Edinburgh,"50 Corstorphine Bank Dr, Corstorphine, Edinburgh EH12 8RN, UK",5.0,12,55.9459731,-3.2892993,"accounting, establishment, finance, point_of_interest",EH12 8XD
ChIJf6wJnmJ4hUgRwUaf_yVx718,Highland Payroll Services,"Third Floor, 3 Hill St, Edinburgh EH2 3JP, UK",4.9,36,55.95365589999999,-3.2018695,"accounting, establishment, finance, point_of_interest",EH2 3JP
ChIJOzsHn4XHh0gRs2MwtM_tMP4,Contractor Accounts Ltd,"23 Blair St, Edinburgh EH1 1QR, UK",5.0,10,55.9491643,-3.187858,"accounting, establishment, finance, lawyer, point_of_interest",EH2 3JP
ChIJsbrpnnS4h0gR2W8JfSOjyG0,TaxAssist Accountants,"105-107 Easter Rd, Edinburgh EH7 5PP, UK",4.4,19,55.9603423,-3.1716463,"accounting, establishment, finance, point_of_interest",EH6 6LX
ChIJndd1ShXFh0gR16zZ6hJD7wY,MSG Accountancy,"Westpoint, 4 Redheughs Rigg, South Gyle, Edinburgh EH12 9DQ, UK",5.0,27,55.9346419,-3.3090166,"accounting, establishment, finance, point_of_interest",EH14 1LE
ChIJqQhz5mGTcEgRhWQuUPbXHXE,RD Accounting Ltd,"12C Two Locks, Brierley Hill DY5 1UU, UK",5.0,82,52.4859063,-2.1051792,"accounting, establishment, finance, point_of_interest",DY2 8EN
ChIJ8aRX-wG5h0gRYU-TF25FFZk,Accountability Edinburgh,"The Stables Duddingston Village, Edinburgh EH15 3PZ, UK",5.0,11,55.94238,-3.1487338,"accounting, establishment, finance, point_of_interest",EH15 3PZ
ChIJmZH8bOqb2EcRRu5mFmp1gR8,Seniguk Consulting Ltd,"Harlow Enterprise Hub Edinburgh Way, Edinburgh Way, Harlow CM20 2NQ, UK",5.0,26,51.78502040000001,0.11764,"accounting, establishment, finance, point_of_interest",CM20 2NQ
ChIJSRuuCPk2gWERwTckavs1lcQ,Profit & Growth Accountants (formally Accounts & Tax Made Easy),"Harlow Enterprise Hub Edinburgh Way, Harlow CM20 2NQ, UK",5.0,20,51.784931,0.1169631,"accounting, establishment, finance, point_of_interest",CM20 2NQ
ChIJf4LAakk1dYsR5Py3mWAzhYk,Brooke and Co Accounting Ltd,"212 Holly Fld, Harlow CM19 4NG, UK",5.0,11,51.7553953,0.0855248,"accounting, establishment, finance, point_of_interest",CM20 2NQ
ChIJNzPvfOmb2EcR8yEtYrfmqFw,Go Tax Refunds,"1, Astra Centre Edinburgh Way, Harlow CM20 2BN, UK",4.8,39,51.784,0.1152695,"accounting, establishment, finance, point_of_interest",CM20 2BN
ChIJu6GKcRp_lYIRkm2XSsw0L08,LAS Accounting Ltd,"7 Auburn Locks, Edinburgh, Musselburgh EH21 8FE, UK",5.0,22,55.930782,-3.0177122,"accounting, establishment, finance, point_of_interest",EH9 2NT
ChIJi_TGxfW_h0gR2vYn3ne_Z7Y,JWD Accounting and Tax Services,"22 Archibald Hood Crescent, Rosewell EH24 9FA, UK",5.0,94,55.8574165,-3.1322068,"accounting, establishment, finance, point_of_interest",EH16 5QJ
ChIJ0QKq8_Nw2EcRlPz8bF3uA7o,Parry and Parry,"3 Wellington Ct, Wellington St, Cambridge CB1 1HZ, UK",5.0,10,52.2078678,0.1353513,"accounting, establishment, finance, point_of_interest",CB4 1QZ
ChIJ807y6rTRh0gROix5JFVvFtc,Cloud 9 Accounting Team Ltd,"3 Orchard Grove, Crombie, Dunfermline KY12 8JP, UK",4.8,16,56.0481753,-3.5263858,"accounting, establishment, finance, point_of_interest",EH30 9GL
ChIJQfzvJmO5h0gRWQyk5O1XJR4,Martin Cook Accounting Services Ltd,"19 Monktonhall Pl, Musselburgh EH21 6RR, UK",5.0,26,55.9304825,-3.0621402,"accounting, establishment, finance, point_of_interest",EH20 9QZ
ChIJAQAwZbi-h0gRgV22_MqbDs4,Melbarry Accountants,"30/5, Hardengreen Industrial Estate, Eskbank, Dalkeith EH22 3NX, UK",4.0,12,55.88282179999999,-3.0818645,"accounting, establishment, finance, point_of_interest",EH20 9QZ
ChIJGbQ3EZPFh0gRjgXrSP5w_5A,Herd Accountancy,"45 Forth View Cres, Currie EH14 5QX, UK",4.9,48,55.8970835,-3.3165971,"accounting, establishment, finance, point_of_interest",EH12 8HJ
ChIJOzUYVqLHh0gRaWkWEnkEMaQ,Shepherd and Wedderburn LLP,"9 Haymarket Square, Edinburgh EH3 8FY, UK",4.4,25,55.9458249,-3.216082,"accounting, establishment, finance, lawyer, point_of_interest",EH3 8FY
ChIJNcA5SP_Gh0gRbR3AOU6KFbg,Eurotradezone Ltd (Biuro u Briana),"378 Gorgie Rd, Gorgie, Edinburgh EH11 2RQ, UK",4.5,19,55.9365647,-3.2405072,"accounting, establishment, finance, point_of_interest",EH11 2RQ
ChIJu0qxOJ3zcUgRFZfCNfFuyXE,GS Verde Tax & Accountants,"The Square, Redcliffe, Bristol BS1 6DG, UK",5.0,24,51.45047220000001,-2.5818223,"accounting, establishment, finance, point_of_interest",BS11 9SS
ChIJFwpG1g2ScUgRcYgStFjrRTc,"Oakensen - Bristol | Chartered Accountants, Auditors, Tax Advisors","Suite 9, Westbury Court, Church Rd, Westbury on Trym, Bristol BS9 3EF, UK",4.7,20,51.4939788,-2.618313,"accounting, establishment, finance, point_of_interest",BS11 9SS
ChIJ8wTFXe0nckgR_wSQVflnZ_c,GD Matthews Chartered Certified Accountants,"Shortwood Mead, Whitehouse Ln, Litton, Radstock BA3 4PS, UK",5.0,65,51.2927021,-2.5807122,"accounting, establishment, finance, point_of_interest",BS11 9SS
ChIJ0Xny4vONcUgRzZObOcW8kpI,Albert Goodman,"5th Floor, 25 King St, Bristol BS1 4PB, UK",5.0,19,51.4519342,-2.5959971,"accounting, establishment, finance, point_of_interest",BS11 9SS
ChIJN3IL7XaPcUgRMJr5K6NZl28,Stepping Stones Accountancy,"Hanham Hall, 7c Whittucks Rd, Hanham, Bristol BS15 3FR, UK",4.5,22,51.4427332,-2.5128727,"accounting, establishment, finance, point_of_interest",BS11 9SS
ChIJ8wOp48mPcUgRA6wHtQxNuzA,AA Accountants UK Ltd,"66 Brook Rd, Speedwell, Bristol BS5 7TE, UK",4.9,54,51.4671657,-2.5388478,"accounting, establishment, finance, point_of_interest",BS16 7FP
ChIJE5mb23WOcUgRpYt4fWBoDFw,"Total Books (Bristol). Accountants, Bookkeepers & Tax advisers","Easton Business Centre, Easton, Bristol BS5 0HE, UK",5.0,158,51.46208240000001,-2.567647,"accounting, establishment, finance, point_of_interest",BS16 7FP
ChIJEc8sHmmMcUgREw377Ps5RD0,Reed & Co. Accountants,"Marralomeda, Westward Rd, Bristol BS13 8DA, UK",5.0,83,51.4188442,-2.6262823,"accounting, establishment, finance, point_of_interest",BS16 7FP
ChIJ3QWYcE6FcUgRAxo6xqKw7ac,TC Group - East Bristol,"30-31 St James Pl, Bristol BS16 9JB, UK",4.4,13,51.4832652,-2.4850307,"accounting, establishment, finance, point_of_interest",BS16 7FP
ChIJ8QGrRSWfcUgR5DxMhZYKb7g,Elite Financial Accounting Ltd,"184 Henleaze Rd, Henleaze, Bristol BS9 4NE, UK",4.7,46,51.48756789999999,-2.6089302,"accounting, establishment, finance, point_of_interest",BS16 7FP
ChIJEbqUwEuMcUgRiK4fCwEBgPA,Stone & Co. Chartered Accountants,"2, Charnwood House, 2 Marsh Rd, Ashton Gate, Bristol BS3 2NA, UK",5.0,10,51.4397895,-2.6234326,"accounting, establishment, finance, point_of_interest",BS9 2DR
ChIJRdyK8zXxcUgRkbfYc555JIw,Octane Accountants,"Castlemead, Lower Castle St, Bristol BS1 3AG, UK",5.0,10,51.4570568,-2.5852474,"accounting, establishment, finance, point_of_interest",BS9 2DR
ChIJs3m3u7mBcUgRjNrgye1eZew,DS Bookkeeping & Business Support Ltd,"12b, Hanham Hall, Hanham, Bristol BS15 3FR, UK",4.8,16,51.4425805,-2.5133004,"accounting, establishment, finance, point_of_interest",BS15 3FR
ChIJBVEJt3CXcUgREnT61O9GE1I,Melrose Group - Accountants Bristol,"8 St Mary St, Thornbury, Bristol BS35 2AB, UK",4.9,30,51.6082405,-2.5249925,"accounting, establishment, finance, point_of_interest",BS35 4PN
ChIJKwapyBuRcUgRBBuVWQC3lZI,Dunkley's Chartered Accountants,"Woodlands Grange, Woodlands Lane, Bradley Stoke, Bristol BS32 4JY, UK",4.3,51,51.5438673,-2.5632213,"accounting, establishment, finance, point_of_interest",BS32 0EG
ChIJZzbdYmOccUgRFg9_V2wIXB8,Whittaker Gregory & Co,"Brick House, 21 Horse St, Chipping Sodbury, Bristol BS37 6DA, UK",4.2,15,51.5379368,-2.3913048,"accounting, establishment, finance, point_of_interest",BS37 6AH
ChIJV4G5M2KFcUgR7qEp56uTaxA,TaxAssist Accountants,"2A Hill St, Kingswood, Bristol BS15 4EP, UK",4.8,61,51.4615721,-2.4956546,"accounting, establishment, finance, point_of_interest",BS15 4EP
ChIJQRFpyoDzcUgRaGFU8llDTvs,BarrettStacey Accounting Limited,"Henleaze House, 13 Harbury Rd, Henleaze, Bristol BS9 4PN, UK",5.0,35,51.4914871,-2.5994386,"accounting, establishment, finance, point_of_interest",BS9 4PN
ChIJI-HYoXmOcUgRx3Weis9ttfo,Milsted Langdon,"freshford house, Redcliffe Way, Redcliffe, Bristol BS1 6NL, UK",4.7,27,51.4495148,-2.5906447,"accounting, establishment, finance, point_of_interest",BS40 8UW
ChIJSc0QLSKOcUgRsyGQhHgAa4E,Focus Accountancy Ltd,"1 Lindsay Rd, Horfield, Bristol BS7 9NP, UK",5.0,90,51.4814121,-2.5711472,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJE7LllK2NcUgRrgTR22Xk42k,Certax Accounting Bristol,"324 Gloucester Rd, Horfield, Bristol BS7 8TJ, UK",5.0,50,51.48240029999999,-2.5877658,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJc6oVfI6PcUgRncrD-2GlbEM,Evans & Partners Chartered Accountants,"9 Bank Rd, Kingswood, Bristol BS15 8LS, UK",5.0,28,51.46177609999999,-2.5064519,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJQ9AouTOOcUgR4_7vE0Xj5hY,MHC & Co Chartered Accountants Bristol,"54 Gloucester Rd N, Bristol BS7 0SJ, UK",4.9,14,51.50343549999999,-2.5777515,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJl73weBSOcUgRLmJ5zoGFBXc,Linden Accountants Ltd,"Scrapstore House, 21 Sevier St, St Werburgh's, Bristol BS2 9LB, UK",4.9,15,51.4688106,-2.5784453,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJ6xFzsC-NcUgRxFnXAhRo1Ok,Britsco Business Solutions | Bristol Accountant | Local Accountant,"86 Headley Park Ave, Redcliffe, Bristol BS13 7NW, UK",5.0,14,51.4499076,-2.590391,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJC_fvcdeNcUgRjWPox-_326A,Whitestone Accounting,"Cavendish House, 15 Whiteladies Rd, Clifton, Bristol BS8 1PB, UK",5.0,25,51.4593988,-2.6083139,"accounting, establishment, finance, point_of_interest",BS7 9QS
ChIJ2d8J3v2PcUgRRRJGO_NGHDk,Accountable Accountants,"7 Unity St, Bristol BS1 5HH, UK",5.0,20,51.4536222,-2.6004183,"accounting, establishment, finance, point_of_interest",BS7 8UP
ChIJnWy3c1GTcUgRz4AhXpKt_yc,Rosevale Accountants Ltd,"Bristol And Bath, Science Park, Westerleigh Rd, Emersons Green, Bristol BS16 7FR, UK",5.0,12,51.5004075,-2.4778593,"accounting, establishment, finance, point_of_interest",BS7 8UP
ChIJd_fvcdeNcUgR2Dt8frvk610,BookCheck Bristol,"14 Orchard St, Bristol BS1 5EH, UK",5.0,18,51.45387909999999,-2.5998003,"accounting, establishment, finance, point_of_interest",BS1 5HX
ChIJKfM_wNuQcUgR1IGh7cXlEY4,Acer Accounts,"4 Acer Cres, Almondsbury, Bristol BS32 4FL, UK",5.0,20,51.55717259999999,-2.5481924,"accounting, establishment, finance, point_of_interest",BS32 4FL
ChIJeyHU1J2PcUgRm8EuR-jHhak,PBTA Hanham,"87-89 High St, Hanham, Bristol BS15 3QG, UK",4.7,13,51.44867139999999,-2.5147869,"accounting, establishment, finance, point_of_interest",BS6 7AT
ChIJh3EK_guScUgRpEaJ5hg2OlM,Duport Associates Ltd,"5 High St, Bristol BS9 3BY, UK",4.6,107,51.4931995,-2.6189859,"accounting, establishment, finance, point_of_interest",BS9 3BY
ChIJafUhGIyPcUgRLClxSSoIass,Raymarsh Ford,"41 High St, Bristol BS15 4AA, UK",5.0,29,51.462549,-2.5042159,"accounting, establishment, finance, point_of_interest",BS34 8RZ
ChIJz6osV0GScUgRHGuo7JHAeis,Bristol Bookkeepers,"Marissal Rd, Henbury, Bristol BS10 7NN, UK",4.9,32,51.5113348,-2.6315698,"accounting, establishment, finance, point_of_interest",BS34 7AX
ChIJp0rKrW1_dkgRXKfjM3zJvrw,Moneypad Accountants,"B1 Vantage Pk, Old Gloucester Rd, Hambrook, Bradley Stoke, Bristol BS16 1GW, UK",4.9,34,51.5229022,-2.5279468,"accounting, establishment, finance, point_of_interest",BS16 1GW
ChIJ--vTanaQcUgRz5DRnZW1EOE,FD Works | Bristol accountants and bookkeepers,"Unit 14, Greenway Farm, Bath Rd, Wick, Bristol BS30 5RL, UK",5.0,12,51.4479251,-2.4183748,"accounting, establishment, finance, point_of_interest",BS30 5RL
ChIJPW6J-UuNcUgRk35N1JLTi4k,Herbert Lewis Williams & Associates - Chartered Certified Accountants,"Leigh Court Business Centre, Pill Rd, Abbots Leigh, Bristol BS8 3RA, UK",4.9,32,51.46957279999999,-2.6591895,"accounting, establishment, finance, point_of_interest",BS8 3RA
ChIJe65wS7aTcUgRJ7MIko8NAJM,Andow Ellis,"Trym Lodge, 1 Henbury Rd, Westbury on Trym, Bristol BS9 3HQ, UK",5.0,11,51.4952432,-2.6181483,"accounting, establishment, finance, point_of_interest",BS9 3DZ
ChIJeYYKr2SOcUgRs07yVmXI2o0,Ashley Rees Associates Ltd,"1, Trym Lodge, Henbury Rd, Bristol BS9 3HQ, UK",4.6,32,51.4954313,-2.6188455,"establishment, point_of_interest",BS9 3DZ
ChIJmWVJ6OWPcUgRhR5K_JCVOr4,AR-Associatess,"79 Moorlands Rd, Bristol BS16 3LG, UK",5.0,10,51.4718969,-2.5321255,"accounting, establishment, finance, point_of_interest",BS16 3LG
ChIJkQzl-RuRcUgR6xK1pSB0Wh0,C&M Accountants,"14, Apex Court Woodlands, Bradley Stoke, Bristol BS32 4JT, UK",4.6,26,51.5488531,-2.5528621,"accounting, establishment, finance, point_of_interest",BS32 4NH
ChIJ32MFkjmQcUgRBv7dcptUtaQ,HS Business Recovery,"3, Regal House, Woodlands, Bradley Stoke, Bristol BS32 4NQ, UK",5.0,13,51.54810029999999,-2.5532563,"establishment, point_of_interest",BS32 4NH
ChIJt1Ugka-NcUgRaAzYyAP2CyM,Streets Steele,"Stanway House, Almondsbury Business Centre, Bradley Stoke, Bristol BS32 4QH, UK",5.0,37,51.5481947,-2.5546691,"accounting, establishment, finance, point_of_interest",BS32 4NH
ChIJaYYhBQ_3cUgRioMlIr699hA,Phoenix Accounts Tax Advice,"4, Yeo Bank Business Park, Kenn Rd, Clevedon BS21 6UW, UK",2.9,25,51.4218777,-2.8505478,"accounting, establishment, finance, point_of_interest",BS48 2XJ
ChIJAQBQj8eNcUgRs0GRmaTy0dg,Kingscote Accountancy,"77-81 Alma Rd, Clifton, Bristol BS8 2DP, UK",5.0,10,51.4636706,-2.6103078,"accounting, establishment, finance, point_of_interest",BS16 3NU
ChIJvf-yHKORcUgRY5i7mo60Mng,LGCA Accountants,"Equinox South, Bradley Stoke, Bristol BS32 4QL, UK",3.8,10,51.54788079999999,-2.5569932,"accounting, establishment, finance, point_of_interest",BS32 4JT
ChIJuU8oYwOOcUgR_uRW2JtZIzY,TaxAssist Accountants,"288A Gloucester Rd, Horfield, Bristol BS7 8PD, UK",4.7,30,51.4812394,-2.5884078,"accounting, establishment, finance, point_of_interest",BS7 8TN
ChIJL4rp-MMnckgRB4_xvKytWZI,Short Accountancy LTD,"Wessex House, 40 Station Rd, Westbury BA13 3JN, UK",5.0,17,51.26276679999999,-2.1885524,"accounting, establishment, finance, point_of_interest",BS16 5SE
ChIJ32upSWSFcUgRmQ9VhFmzpDY,Verinder Powell Associates Ltd,"Crown Way, Warmley, Bristol BS30 8FJ, UK",5.0,11,51.4575294,-2.4757551,"accounting, establishment, finance, point_of_interest",BS30 8FJ
ChIJgaRzBfPVc0gRIA4GGfdZyr4,"Oakensen | Chartered Accountants, Auditors, Business Advisors","bryer ash business park, Trowbridge BA14 8HE, UK",5.0,12,51.320623,-2.21542,"accounting, establishment, finance, point_of_interest",BS40 6BQ
ChIJNXU1x8eNcUgRH7-_5VAWO-Q,Tempo Accounting,"Wesley Offices, 74 Silver Street, Nailsea BS48 2DS, UK",4.9,12,51.4336625,-2.7652962,"accounting, establishment, finance, point_of_interest",BS48 2DS
ChIJSRvaMUOPcUgRFhV3WWnmZrk,PaperCloud Accountants,"Argentum House, Suite G1, 510 Bristol Business Park, Stoke Gifford, Bristol BS16 1EJ, UK",5.0,54,51.5028125,-2.5408479,"accounting, establishment, finance, point_of_interest",BS16 1EJ
ChIJYYnASe2NcUgRS6aGjIVLFv0,TaxAssist Accountants,"15-17 East St, Bedminster, Bristol BS3 4HH, UK",4.5,15,51.4429126,-2.5948805,"accounting, establishment, finance, point_of_interest",BS3 4JA
ChIJuRUy1VnwcUgRqbar2QRdelQ,Mendip Accounting Solutions,"6 Hill Rd, Clevedon BS21 7NE, UK",4.6,21,51.441684,-2.855449,"accounting, establishment, finance, point_of_interest",BS40 7XN
ChIJ40eFu3geckgRBrR-1O4TiV0,Atlas Accounting Limited,"7 Cliff St, Cheddar BS27 3PT, UK",4.7,14,51.2785269,-2.7749101,"accounting, establishment, finance, point_of_interest",BS40 7XN
ChIJdZLas4wkckgR_jkYr3wrysA,Old Mill Accountants & Financial Planners - Wells,"Bishopbrook House, Cathedral Ave, Wells BA5 1FD, UK",4.9,21,51.201121,-2.6496486,"accounting, establishment, finance, local_government_office, point_of_interest",BS40 7XN
ChIJWy4gxZj1bUgRb1aD2Ht8ezQ,Milsted Langdon - Accountants Taunton,"Winchester House, Deane Gate Ave, Taunton TA1 2UH, UK",4.6,27,51.0198283,-3.0662556,"accounting, establishment, finance, point_of_interest",BS40 7XN
ChIJaeBUnDhBckgRrBEJEwHtGfQ,Old Mill Accountants & Financial Planners - Yeovil,"Petters Way, Yeovil BA20 1SH, UK",4.6,10,50.9388629,-2.6346129,"accounting, establishment, finance, local_government_office, point_of_interest",BS40 7XN
ChIJPzlB9XeOcUgR5d8lvxhIngM,Nasa Umbrella,"Blok, One Castlepark Tower Hill, Bristol BS2 0JA, UK",4.9,316,51.4552579,-2.5848414,"establishment, finance, point_of_interest",BS2 0JA
ChIJnyVEL9uNcUgRIiL7Lanvwfk,ForrestBrown Limited,"10 Temple Back, Redcliffe, Bristol BS1 6FL, UK",5.0,189,51.4531468,-2.5863512,"accounting, establishment, finance, point_of_interest",BS2 0JA
ChIJgcaPUZWRcUgRwxfN-Ngb9Ms,Vectra Management Consultancy,"Suite 16, 113A, The Old Church, Gloucester Rd N, Filton, Bristol BS34 7PT, UK",5.0,12,51.5080164,-2.5767664,"accounting, establishment, finance, point_of_interest",BS34 7PT
ChIJ86npfXsIcUgRN08lfL1mXMA,AWG Accountants Ltd,"49 Fennel Rd, Portishead, Bristol BS20 7AR, UK",5.0,11,51.48340409999999,-2.7486746,"accounting, establishment, finance, point_of_interest",BS20 7PQ
ChIJb0XI_GiNcUgRfVXN5WcbCr0,Brockman Accountants Ltd,"Newminster House, 29 Baldwin St, Bristol BS1 1LT, UK",4.9,12,51.4534622,-2.5947851,"accounting, establishment, finance, point_of_interest",BS1 4PB
ChIJ8Qt_enuOcUgR-pgxIEDS8zw,PracticeWeb,"Floor 2, Charlotte Place, Queen Charlotte St, Bristol BS1 4EX, UK",4.6,33,51.4533125,-2.5936252,"establishment, point_of_interest",BS1 4PB
ChIJHRctpir5cUgRb9297QRxSGw,PW John & Co Accountants,"Parkview, 23 Wadham St, Weston-super-Mare BS23 1JZ, UK",4.8,10,51.351352,-2.9801277,"accounting, establishment, finance, point_of_interest",BS49 4JN
ChIJy4Zl0xBnbkgRRAE4IqSoOrQ,Accountancy Solutions,"16 Station Rd, Port Talbot SA13 1JB, UK",4.9,54,51.5933636,-3.7808183,"accounting, establishment, finance, point_of_interest",BS49 4JN
ChIJ54oyMa4HckgRA2Fk0G42Nw0,Walpole Dunn Chartered Certified Accountants,"The Exchange Express Park, Bristol Rd, Bridgwater TA6 4RR, UK",5.0,25,51.1454105,-2.9925085,"accounting, establishment, finance, point_of_interest",TA6 4BU
ChIJ7VMbYYgIckgRtwl702uNRNk,Maxwells Chartered Accountants,"4-5 King Square, Bridgwater TA6 3YF, UK",4.8,26,51.1293674,-3.0037791,"accounting, establishment, finance, point_of_interest",TA6 4BU
ChIJXbiUEfgJcUgRnjNXO8jVbj0,BSB Bookkeeping and Accountancy Ltd,"3 Annexe, Bonds Mill, The Wheelhouse, Bristol Rd, Stonehouse GL10 3RF, UK",5.0,14,51.7456853,-2.3018757,"accounting, establishment, finance, point_of_interest",GL10 3RD
ChIJXxrfdNoHcUgRUsks1k0rHUY,Reed & Co Accountants,"1 Alvin St, Gloucester GL1 3EJ, UK",5.0,15,51.86791729999999,-2.2396693,"accounting, establishment, finance, point_of_interest",GL10 3RF
ChIJQWjVjDQEcUgRABTjkuX4tbk,APS Accounting,"7 Grasmere Rd, Longlevens, Gloucester GL2 0NQ, UK",5.0,16,51.875303,-2.216426,"accounting, establishment, finance, point_of_interest",GL10 3RF
ChIJEYhmYIjtcUgRgM7Zylq-nR8,NASA Accountants,"Kestrel court, Portishead, Bristol BS20 7AN, UK",4.7,20,51.4857033,-2.7599942,"accounting, establishment, finance, point_of_interest",BS20 7AN
ChIJ50rTyGKPcUgR-9b09UiGAs8,AProTax,"Fogarty Park Rd, Kingswood, Bristol BS15 8FR, UK",5.0,30,51.4583458,-2.5118445,"accounting, establishment, finance, point_of_interest",BS15 8FR
ChIJ5ZbvgTefcUgR6xeqD3F2Uts,Codex Absolute Accountants,"Middle Huntingford Farm, Charfield, Wotton-under-Edge GL12 8EY, UK",5.0,10,51.6409624,-2.4069863,"accounting, establishment, finance, point_of_interest",BS35 3JJ
ChIJM8GylNX4cUgRVFPQWPFwQ5E,The Local Accountant - TLA,"19 Boulevard, Weston-super-Mare BS23 1NR, UK",5.0,106,51.35041,-2.9760399,"accounting, establishment, finance, point_of_interest",BS20 6YT
ChIJi_6Y2F-RcUgRF3QLv0bq2D0,TAKS Limited,"160 Aztec W, Bristol BS32 4TU, UK",5.0,28,51.5412264,-2.5694541,"accounting, establishment, finance, point_of_interest",BS32 4UB
ChIJ8WsFOU70cUgR40YVsY25Hr4,Barley Wood House,"Barley Wood House, Long Ln, Wrington, Bristol BS40 5SA, UK",4.8,108,51.36398819999999,-2.7491086,"establishment, point_of_interest",BS40 5SA
ChIJb8JoJtuNcUgRr2-e2HunXyA,MyAccountant,"C/O, Unit 17 Enterprise Ct, Cramlington NE23 1LZ, UK",5.0,12,55.1001303,-1.5999814,"accounting, establishment, finance, point_of_interest",BS8 3RD
ChIJGbsJ6HuOcUgRZx8p_xQ0vWk,Vistra,"10 Temple Back, Redcliffe, Avon, Bristol BS1 6FL, UK",3.9,14,51.4531038,-2.586107,"establishment, finance, point_of_interest",BS1 6FL
ChIJ3RBmV5KPcUgRVIsRg16DsVc,Davidson Services,"825 Bath Rd, Brislington, Bristol BS4 5RT, UK",5.0,14,51.4293483,-2.5300972,"accounting, establishment, finance, point_of_interest",BS4 5RT
ChIJo9fJKBDxcUgRGXfXqB-osZ8,Phinch | Accountants & Tax Advisers in Weston-super-Mare,"Unit 505 Park Wy, Worle, Weston-super-Mare BS22 6WA, UK",5.0,43,51.3583131,-2.9100626,"accounting, establishment, finance, point_of_interest",BS22 8DN
ChIJV0m1wq75cUgRRd3GJOkSwDk,Hillmans Chartered Accountants,"2, Laurel House, 1 Station Rd, Worle, Weston-super-Mare BS22 6AR, UK",4.8,40,51.3597431,-2.9245827,"accounting, establishment, finance, point_of_interest",BS22 8DN
