place_id,name,address,country,suburb,city,rating,reviews,longitude,latitude,postcode,outward_code,flag_hospitality,flag_construction,flag_healthcare,flag_media,flag_professional_services,flag_real_estate,place_id,Badge,claimed,specialisms,fees,client_type,focus_area,client_portal,accreditations,submitted_entry,firm_slug,city_slug,specalist_segments,bio,website
ChIJm-2i1embcEgRLJyfgOLL65s,Kalirai & Co Ltd,"1 Broad Lane, Bradmore, Wolverhampton, WV3 9BJ",GB,Bradmore,Wolverhampton,4.7,14,52.57676,-2.15573,WV3 9BJ,WV3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJx7M5v6p2dEgRTYq3rVOgk_Y,Mandair & Co,"Partnership House, 84 Lodge Road, Portswood, Southampton, SO14 6RG",GB,Portswood,Southampton,4.8,20,50.91939,-1.39941,SO14 6RG,SO14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Cloud Accounting; Payroll Services; Small & Medium Sized Entities; Tax,,,,,ICAEW,,,,,,
ChIJT7q_O5NCekgRgy7C_B3p0vg,Beaumonts,"29-31 Moorland Road, Burslem, Stoke-on-trent, ST6 1DS",GB,Burslem,Stoke-on-Trent,4.8,21,53.04624,-2.19467,ST6 1DS,ST6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJI6EtWFL1bkgRA45TElMwo8E,Bevan Buckland LLP,"1st Floor, Cardigan House, Castle Court, Swansea Enterprise Park, Swansea, SA7 9LA",GB,,Swansea,4.9,30,51.65488,-3.90882,SA7 9LA,SA7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJDe3woOCxe0gRIF22vbull_4,Leonard Curtis,"Riverside House, Irwell Street, Manchester, M3 5EN",GB,,Manchester,4.2,11,53.48103,-2.25603,M3 5EN,M3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Insolvency,,,,,ICAEW,,,,,,
ChIJIx6JncTMdkgR7CurA1UdUWg,The Academy Partnership Limited,"2 Oak Court, North Leigh Business Park, Oxford, Oxfordshire, OX29 6SW",GB,,Oxford,5,16,51.81485,-1.42933,OX29 6SW,OX29,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Cloud Accounting; Corporate Finance; Expert Determination; Forensic Services; Payroll Services; Small & Medium Sized Entities; Tax; Valuation,,,,,ICAEW,,,,,,
ChIJ6QY0wQ3ecUgRaUuzPuqALR0,Green & Co,"Pembroke House, Ty Coch Lane, Llantarnam Park Way, Llantarnam, Cwmbran, Gwent, NP44 3AU",GB,Llantarnam,Newport,5,118,51.63449,-3.01919,NP44 3AU,NP44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Accounts; Business Advice & Growth; Cloud Accounting; Corporate Finance; Payroll Services; Small & Medium Sized Entities; Tax; Valuation; Audit,,,,,ICAEW,,,,,,
ChIJqbK1SGNye0gRItXbCaldsyU,Whitehead & Aldrich,"5 Ribblesdale Place, Preston, PR1 8BZ",GB,,Preston,5,33,53.75432,-2.69993,PR1 8BZ,PR1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJ39cNhwtye0gR8LdnrfI_Az4,McDade Roberts,"316 Blackpool Road, Fulwood, Preston, PR2 3AE",GB,Fulwood,Preston,5,15,53.77428,-2.71114,PR2 3AE,PR2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Small & Medium Sized Entities; Tax; Valuation; Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJCf3rw5cOd0gRrFycABa2rRQ,Phipps Henson McAllister,"22/24 Harborough Road, Kingsthorpe, Northampton, NN2 7AZ",GB,Northampton,,5,44,52.26055,-0.90075,NN2 7AZ,NN2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJo8upc-jj2UcRA2m8j2vUI9A,Larking Gowen LLP,"1st Floor, Prospect House, Rouen Road, Norwich, NR1 1RE",GB,,Norwich,4.7,32,52.62629,1.297571,NR1 1RE,NR1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Insolvency; Investment Business; Probate,,,,,ICAEW,,,,,,
ChIJMx5mmD6kbUgR43QMFtDJZ80,Simpkins Edwards,"The Summit, Woodwater Park, Pynes Hill, Exeter, EX2 5WS",GB,,Exeter,4.4,13,50.70532,-3.48883,EX2 5WS,EX2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Investment Business; Probate,,,,,ICAEW,,,,,,
ChIJ8Tw4uJcbcUgR9SaiEyesIJA,Paish Tooth Limited,"4th Floor, Llanthony Warehouse, The Docks, Gloucester, Gloucestershire, GL1 2EH",GB,The Docks,Gloucester,4.5,11,51.90088,-2.07882,GL1 2EH,GL1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJtZAHcVKee0gRqYA5SWykFvI,Douglass Grange,"Capricorn House, Capricorn Park, Blakewater Road, Blackburn, Lancashire, BB1 5QR",GB,Blackburn,Preston,5,31,53.75947,-2.4588,BB1 5QR,BB1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJLZmOxaSxe0gRqIUsAcMSf-M,Prosperia Limited,"64 Jersey Street, Ancoats, Manchester, M4 6JW",GB,Ancoats,Manchester,4.9,236,53.48509,-2.22478,M4 6JW,M4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJ4a4HGnLce0gRgxPDM7r-xj0,Simpson Wood,"Bank Chambers, Market Street, Huddersfield, HD1 2EW",GB,Huddersfield,Leeds,4.8,34,53.64677,-1.784,HD1 2EW,HD1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Corporate Finance; Payroll Services; Small & Medium Sized Entities; Tax; Trusts; Valuation; Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJJ_w7bOiye0gRgkxGVlNv0xM,Langer & Co,"8-10 Gatley Road, Cheadle, SK8 1PY",GB,Cheadle,Manchester,5,33,53.3933,-2.21924,SK8 1PY,SK8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Charities & Not For Profit,,,,,ICAEW,,,,,,
ChIJ8QSm4Aane0gR5AeCjVE9vNI,Stafford & Co,"3 The Studios, 320 Chorley Old Road, Bolton, BL1 4JU",GB,Bolton,Manchester,5,13,53.58737,-2.45351,BL1 4JU,BL1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit,,,,,ICAEW,,,,,,
ChIJaaZlxAqeekgRmbVqdc9gF7k,WR Partners,"Belmont House, Shrewsbury Business Park, Shrewsbury, Shropshire, SY2 6LG",GB,Shrewsbury,,4.9,64,52.69122,-2.71671,SY2 6LG,SY2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJmxR_QpohdEgRZaA4qitL9_E,Woods Russell Limited,"First Floor, Unit S, Loddon Business Centre, Roentgen Road, Basingstoke, Hampshire, Rg24 8ng Basingstoke Hampshire Rg24 8ng",GB,Basingstoke,,5,16,51.27302,-1.06158,RG24 8NG,RG24,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Cloud Accounting; Small & Medium Sized Entities; Tax,,,,,ICAEW,,,,,,
ChIJ7QaZexKBcUgRME8JkzZKyUs,Richardson Swift Ltd,"11 Laura Place, Bath, BA2 4BL",GB,,Bath,4.4,11,51.3833,-2.35652,BA2 4BL,BA2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Cloud Accounting; International; Small & Medium Sized Entities; Tax; Trusts; Valuation; Investment Business,,,,,ICAEW,,,,,,
ChIJl4eCAu7tcEgR5mKBE0Xy6ws,Ormerod Rutter Limited,"The Oakley, Kidderminster Road, Droitwich, Worcestershire, WR9 9AY",GB,Droitwich,Worcester,4.8,23,52.27205,-2.15494,WR9 9AY,WR9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJS5AUuVAafUgRz9Yq__932KQ,Saint & Co.,"Sterling House, Wavell Drive, Rosehill, Carlisle, Carlisle Ca1 2sa",GB,Carlisle,Carlisle,4.8,17,54.89262,-2.89438,CA1 2SA,CA1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Insolvency; Investment Business,,,,,ICAEW,,,,,,
ChIJtViyitcYfUgRUQxzv4Pg38Q,David Allen,"Dalmar House, Barras Lane Estate, Dalston, Carlisle, CA5 7NY",GB,Dalston,Carlisle,5,35,54.84685,-2.99492,CA5 7NY,CA5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Cloud Accounting; Payroll Services; Small & Medium Sized Entities; Tax; Audit; Investment Business; Probate,,,,,ICAEW,,,,,,
ChIJP5JqekjdekgRWcekpcxwxCE,Ellis & Co,"114 - 120 Northgate Street, Chester, Cheshire, CH1 2HT",GB,,Chester,5,26,53.19324,-2.89279,CH1 2HT,CH1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJWexbJD2-eEgRvAb5IY_6HOk,Smailes Goldie,"Regent's Court, Princess Street, Hull, East Yorkshire, HU2 8BA",GB,,Hull,4.6,10,53.74827,-0.33475,HU2 8BA,HU2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Cloud Accounting; Corporate Finance; Expert Determination; Forensic Services; International; Payroll Services; Pensions & Investments; Small & Medium Sized Entities; Tax; Trusts; Valuation; Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJUQ57-LLleUgRCdjVtMLr71o,Cooper Parry,"Sky View, Argosy Road, East Midlands Airport, Castle Donington, Derby, DE74 2SA",GB,Castle Donington,Derby,4.2,10,52.82627,-1.31662,DE74 2SA,DE74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Corporate Finance; Pensions & Investments; Tax; Trusts; Audit; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJ7wABpvimcEgRsLdIXtb6hpk,RBC,"46 Main Street, Shenstone, Lichfield, Staffordshire, WS14 0NF",GB,Shenstone,Lichfield,4.4,405,52.63932,-1.84034,WS14 0NF,WS14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Investment Business,,,,,ICAEW,,,,,,
ChIJs38BRxBTd0gR8fZPF5hm1q8,Screatons Ltd,"Atherstone College, Ratcliffe Road, Atherstone, Warwickshire, CV9 1LF",GB,Atherstone,Coventry,4.8,12,52.57808,-1.54374,CV9 1LF,CV9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJ1cwbKHVNekgRlHn95OnmWpY,Umbrella Accountants LLP,"Bollin House, Bollin Link, Wilmslow, Cheshire, SK9 1DP",GB,Bollin Link,Manchester,4.5,383,53.32936,-2.22685,SK9 1DP,SK9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJ-a-Isdm-3kcR8tOlHFXEZRY,Beresfords,"1-2 Rhodium Point, Hawkinge Business Park, Spindle Close, Hawkinge, Folkestone, Kent Ct18 7tq Folkestone Kent Ct18 7tq",GB,Hawkinge,Canterbury,4.6,19,51.1112,1.159188,CT18 7TQ,CT18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Audit,,,,,ICAEW,,,,,,
ChIJ79ZSRjijdUgRahZPWiwvizA,Carpenter Box,"Amelia House, Crescent Road, Worthing, West Sussex, BN11 1QR",GB,Worthing,Brighton,4.5,42,50.81112,-0.37665,BN11 1QR,BN11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,Investment Business; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJtVbiS4sNdEgRPIaKnqGcdSs,Accounting Services,"41 Francis Gardens, Winchester, Hampshire, SO23 7HD",GB,,Winchester,5,20,51.06401,-1.30511,SO23 7HD,SO23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJu9PehwNzdEgR1OVqwc7tiiU,Walji & Co Private Clients Ltd,"Prospect House, 50 Leigh Road, Eastleigh, Hampshire, SO50 9DT",GB,Eastleigh,Southampton,5,88,50.97001,-1.35934,SO50 9DT,SO50,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,ICAEW,,,,,,
ChIJH6fVEQVVdkgRq8BgpY6abSI,Ten Accountants Limited,"Unit L32, Mk Two Business Centre, Barton Road, London, NW7 4NJ",GB,,London,5,22,51.6159,-0.24156,NW7 4NJ,NW7,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJt15iKDsFdkgRlL10I-0shn8,Child & Child Limited,"1 The Strand, London, WC2N 5EJ",GB,,London,4.5,213,51.50974,-0.12259,WC2N 5EJ,WC2N,,,,,,,,,,Tax,,,,,ICAEW,,,,,,
ChIJKQIuZ84EdkgRlc6RNkNnBFw,SRN Sonico,"Golden Cross House, 8 Duncannon Street, London, WC2N 4JF",GB,,London,4.1,77,51.50841,-0.1266,WC2N 4JF,WC2N,,,,,,,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJrUb6Trtn2kIRUORj80rXzls,Personal Debt Solutions (PDS),"29 Craven Street, London, WC2N 5NT",GB,,London,4.9,1373,32.96295,-117.094,WC2N 5NT,WC2N,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJFdii2s4EdkgR280ZUH4ZHgo,PwC Customs Intermediary Services Limited,"Pricewaterhousecoopers, 1 Embankment Place, London, WC2N 6RH",GB,,London,4.6,75,51.50764,-0.12407,WC2N 6RH,WC2N,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJFdii2s4EdkgR280ZUH4ZHgo,PricewaterhouseCoopers (UK) Advisory Services (KU) Limited,"Pricewaterhousecoopers, 1 Embankment Place, London, WC2N 6RH",GB,,London,4.6,75,51.50764,-0.12407,WC2N 6RH,WC2N,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJFdii2s4EdkgR280ZUH4ZHgo,BeTRUSTTed,"1 Embankment Place, London, WC2N 6RH",GB,,London,4.6,75,51.50764,-0.12407,WC2N 6RH,WC2N,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJFdii2s4EdkgR280ZUH4ZHgo,Strategy&,"1 Embankment Place, London, WC2N 6RH",GB,,London,4.6,75,51.50764,-0.12407,WC2N 6RH,WC2N,,,,,,,,,,Audit; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJFdii2s4EdkgR280ZUH4ZHgo,PricewaterhouseCoopers LLP,"1 Embankment Place, London, WC2N 6RH",GB,,London,4.6,75,51.50764,-0.12407,WC2N 6RH,WC2N,,,,,,,,,,Audit; Insolvency; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJi-gMPtEEdkgRFdZb-DUa9cw,Calders (1883) LLP,"30 Orange Street, London, WC2H 7HF",GB,,London,4.7,12,51.5092,-0.13009,WC2H 7HF,WC2H,,,,,,,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJpff5EuwbdkgRojnoz8JU5J0,ATOZ Services UK Ltd,"2a Charing Cross Road, London, WC2H 0HF",GB,,London,4.4,140,51.58389,-0.11142,WC2H 0HF,WC2H,,,,,,,,,,Accounts,,,,,ICAEW,,,,,,
ChIJo65QjtEEdkgR2NuJ4S64_kU,Shipleys LLP,"10 Orange Street, Haymarket, London, WC2H 7DQ",GB,Haymarket,London,4.8,19,51.50911,-0.13106,WC2H 7DQ,WC2H,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJo65QjtEEdkgR2NuJ4S64_kU,Shipleys Probate Services Ltd,"10 Orange Street, London, WC2H 7DQ",GB,,London,4.8,19,51.50911,-0.13106,WC2H 7DQ,WC2H,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJ6YfRwqUcdkgR7LdNtSwUmv0,Jeffreys Henry LLP,"C/o Resolve Advisory Limited, 22 York Buildings, London, WC2N 6JU",GB,,London,3.6,15,51.52685,-0.08759,WC2N 6JU,WC2N,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJnytd28IEdkgRomGt0SHNddI,Five76 Consultancy Limited,"26-27 Oxendon Street, St James's, London, SW1Y 4EL",GB,St James's,London,4.7,12,51.49578,-0.12766,SW1Y 4EL,SW1Y,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJm8X-9M0EdkgR4KK26h2DZGo,MS Consultants,"Cameo House, 11 Bear Street, London, WC2H 7AS",GB,,London,4.2,26,51.51088,-0.12881,WC2H 7AS,WC2H,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJG6pxHNYEdkgREdnRbKFQ1uU,Perrys Accountants Ltd,"4th Floor, 399-401 Strand, London, WC2R 0LT",GB,,London,4.9,36,51.51031,-0.12223,WC2R 0LT,WC2R,,,,,,,,,,Accounts; Corporate Finance; Investment Business; Licensed Practitioner - ATOL; Probate,,,,,ICAEW,,,,,,
ChIJG6pxHNYEdkgREdnRbKFQ1uU,Perrys Audit Limited,"399-401 Strand, London, WC2R 0LT",GB,,London,4.9,36,51.51031,-0.12223,WC2R 0LT,WC2R,,,,,,,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJyVFYL9EEdkgRcSOSbpi_SNQ,Holden & Co,"78 Pall Mall, London, SW1Y 5ES",GB,,London,4.6,23,51.50577,-0.13608,SW1Y 5ES,SW1Y,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJPTRRcdcEdkgRNdeiEd2JPgI,Tung Sing & Co,"Ground Floor, 45 Pall Mall, London, SW1Y 5JG",GB,,London,4.7,44,51.50547,-0.13759,SW1Y 5JG,SW1Y,,,,,,,,,,Investment Business; Probate,,,,,ICAEW,,,,,,
ChIJfcEFmtMEdkgR9pwP7Z6jOko,M.A.C.T Limited,"12c Archer Street, London, W1D 7BB",GB,,London,4.6,3658,51.51165,-0.13395,W1D 7BB,W1D,,,,,,,,,,Accounts,,,,,ICAEW,,,,,,
ChIJHXoCRoslcUgRZ4wiXMETeSg,Brain Partners Ltd,"49 Greek Street, London, W1D 4EG",GB,,London,4.9,15,51.90255,-1.7446,W1D 4EG,W1D,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJyWS-29UEdkgR6V8w8hZEExA,KW Tax & Accountancy Limited,"48 Warwick Street, London, W1B 5AW",GB,,London,5,12,51.51071,-0.13779,W1B 5AW,W1B,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJlRQTuQUBe0gRmo2On9X2aPw,DEL VIGNA ACCOUNTANCY SOLUTIONS LTD,"Gregs Buildings, 1 Booth Street, Manchester, M2 4AD",GB,,Manchester,4.7,27,53.48048,-2.24339,M2 4AD,M2,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJc2upOHWue0gRvskNjUBFnhs,Frenkels Limited,"Chancery Place, 50 Brown Street, Manchester, M2 2JG",GB,,Manchester,3.8,12,53.47953,-2.2958,M2 2JG,M2,,,,,,,,,,Forensic Services,,,,,ICAEW,,,,,,
ChIJKQ3Lrkqxe0gReNbLgCK-HPQ,UHY Williamson Croft,"York House, 20 York Street, Manchester, M2 3BB",GB,,Manchester,4.8,19,53.48043,-2.24064,M2 3BB,M2,,,,,,,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Cloud Accounting; Forensic Services; Payroll Services; Small & Medium Sized Entities; Tax; Valuation; Audit,,,,,ICAEW,,,,,,
ChIJEQ7MhsGxe0gRVlzOlqCYVIk,S&W Partners (Manchester) Limited,"3rd Floor, Northern Assurance Buildings, 9/21 Princess Street, Manchester, M2 4DN",GB,,Manchester,4.8,17,53.48003,-2.24451,M2 4DN,M2,,,,,,,,,,Investment Business,,,,,ICAEW,,,,,,
ChIJEQ7MhsGxe0gRVlzOlqCYVIk,S&W Partners Audit Limited,"3rd Floor, Northern Assurance Buildings, Princess Street, Manchester, M2 4DF",GB,,Manchester,4.8,17,53.48003,-2.24451,M2 4DF,M2,,,,,,,,,,Audit; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJP8sC4KjJe0gR3s0rTKjUdOE,DY Accountancy Ltd,"175 St. James Tower, Charlotte Street, Manchester, M1 4DZ",GB,,Manchester,4.9,59,53.47354,-2.25125,M1 4DZ,M1,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJ419tAOmxe0gR0XPsCL0k-jI,Sedulo Audit Limited,"Regency Court, 62-66 Deansgate, Manchester, M3 2EN",GB,,Manchester,4,16,53.48301,-2.24692,M3 2EN,M3,,,,,,,,,,Audit,,,,,ICAEW,,,,,,
ChIJ40Fl4cOxe0gR9jXcynB4HWE,Alexander & Co LLP,"Suite 11a Centurion House, 129 Deansgate, Manchester, M3 3WR",GB,,Manchester,4.7,52,53.47967,-2.24847,M3 3WR,M3,,,,,,,,,,Accounts; Payroll Services; Small & Medium Sized Entities; Tax; Trusts; Valuation; Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJY0juhcEbE48RAMg9kz45238,Financial Support Systems Ltd,"Peter House, Oxford Street, Manchester, M1 5AN",GB,,Manchester,4.3,444,53.47706,-2.24395,M1 5AN,M1,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJSTMJ-MKxe0gRNK9mZdYnT7s,MC TOPCO LIMITED,"Third Floor, 44 Peter Street, Manchester, M2 5GP",GB,,Manchester,4.6,11,53.47793,-2.24788,M2 5GP,M2,,,,,,,,,,Investment Business,,,,,ICAEW,,,,,,
ChIJSTMJ-MKxe0gRNK9mZdYnT7s,Mitchell Charlesworth (Audit) Limited,"3rd Floor, 44 Peter Street, Manchester, M2 5GP",GB,,Manchester,4.6,11,53.47793,-2.24788,M2 5GP,M2,,,,,,,,,,Audit; Investment Business,,,,,ICAEW,,,,,,
ChIJoa7bbcOxe0gRoF7YIOAB97E,Freedman Frankl & Taylor,"Reedham House, 31 King Street West, Manchester, M3 2PJ",GB,,Manchester,4.7,13,53.48172,-2.24965,M3 2PJ,M3,,,,,,,,,,Accounts; Business Advice & Growth; Cloud Accounting; Payroll Services; Small & Medium Sized Entities; Tax; Valuation; Audit; Investment Business; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJGWakWsKxe0gRmdCT6nF019Q,AMS Audit Limited,"1 Hardman Street, Spinningfields, Manchester, M3 3HF",GB,Spinningfields,Manchester,3.8,19,53.4797,-2.24934,M3 3HF,M3,,,,,,,,,,Accounts; Business Advice & Growth; Cloud Accounting; Expert Determination; Forensic Services; Payroll Services; Small & Medium Sized Entities; Valuation; Audit,,,,,ICAEW,,,,,,
ChIJg48L5J2xe0gRhFV2JkOX5HU,"Kompetence Co., Ltd","5 Kelvin Street, Manchester, M4 1ET",GB,,Manchester,4.9,35,53.48371,-2.23686,M4 1ET,M4,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJ-XwxW5Wxe0gRGUJMR-KM-mI,RAA Shacter Cohen & Bor Ltd,"31 Sackville Street, Manchester, M1 3LZ",GB,,Manchester,4.1,16,53.47709,-2.23719,M1 3LZ,M1,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJ-XwxW5Wxe0gRGUJMR-KM-mI,Cohen Bor Services Limited,"29/31 Sackville Street, Manchester, M1 3LZ",GB,,Manchester,4.1,16,53.47709,-2.23719,M1 3LZ,M1,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJ-XwxW5Wxe0gRGUJMR-KM-mI,"Shactor, Cohen & Bor","29-31 Sackville Street, Manchester, M1 3LZ",GB,,Manchester,4.1,16,53.47709,-2.23719,M1 3LZ,M1,,,,,,,,,,Audit,,,,,ICAEW,,,,,,
ChIJ-XwxW5Wxe0gRGUJMR-KM-mI,SCB (Accountants) Ltd,"29-31 Sackville Street, Manchester, M1 3LZ",GB,,Manchester,4.1,16,53.47709,-2.23719,M1 3LZ,M1,,,,,,,,,,Audit,,,,,ICAEW,,,,,,
ChIJ4YpSDuqxe0gRmojQSGGla1o,Pomegranate Consulting Limited,"3 Hardman Square, Spinningfields, Manchester, M3 3EB",GB,Spinningfields,Manchester,4.5,13,53.47955,-2.253,M3 3EB,M3,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJSYGJhduxe0gRAXnBWY0xLbU,Xeinadin Corporate Recovery Limited,"100, Barbirolli Square, Manchester, M2 3AB",GB,,Manchester,3.7,14,53.47574,-2.2443,M2 3AB,M2,,,,,,,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Cloud Accounting; Corporate Finance; Forensic Services; Payroll Services; Small & Medium Sized Entities; Tax; Trusts; Valuation; Insolvency,,,,,ICAEW,,,,,,
ChIJSYGJhduxe0gRAXnBWY0xLbU,Xeinadin North West Limited,"100 Barbirolli Square, Manchester, M2 3BD",GB,,Manchester,3.7,14,53.47574,-2.2443,M2 3BD,M2,,,,,,,,,,Investment Business; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJOSrrV-qxe0gRDxOXJxYsXvM,Cooper Parry Group Limited,"St. James Buildings, 79 Oxford Street, Manchester, M1 6HT",GB,,Manchester,4.5,17,53.47559,-2.24141,M1 6HT,M1,,,,,,,,,,Accounts; Business Advice & Growth; Charities & Not For Profit; Corporate Finance; Pensions & Investments; Tax; Trusts; Audit; Licensed Practitioner - ATOL,,,,,ICAEW,,,,,,
ChIJXcyFfIu8cEgR2UrfT1Z6XeA,BTG Begbies Traynor (Central) LLP,"8th Floor, Temple Point, 1 Temple Row, Birmingham, B2 5LG",GB,,Birmingham,4.6,13,52.48105,-1.89748,B2 5LG,B2,,,,,,,,,,Insolvency,,,,,ICAEW,,,,,,
ChIJqbcSwKe9cEgRB4zrPbr36hM,Debrett's Private Finance Limited,"Louisa Ryland House, 44 Newhall Street, Birmingham, West Midlands, B3 3PL",GB,,Birmingham,4.7,50,52.48154,-1.90235,B3 3PL,B3,,,,,,,,,,Investment Business,,,,,ICAEW,,,,,,
ChIJO-7zS-28cEgRutY-U354U4o,JQI Solutions Limited,"Suite 2a Blackthorn House, St Paul's Square, Birmingham, B3 1RL",GB,,Birmingham,4.2,21,52.48465,-1.9063,B3 1RL,B3,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJzzyeR2m9cEgRBZlLlhMJDNg,Experas Ltd,"2 Chamberlain Square, Paradise Circus, Birmingham, B3 3AX",GB,,Birmingham,4.6,389,52.48005,-1.90424,B3 3AX,B3,,,,,,,,,,,,,,,ICAEW,,,,,,
ChIJO-7zS-28cEgRutY-U354U4o,Validus Accountants Limited,"Studio 9, 50-54, St Pauls Square, Birmingham, B3 1QS",GB,,Birmingham,4.2,21,52.48465,-1.9063,B3 1QS,B3,,,,,,,,,,Accounts; Cloud Accounting; Payroll Services; Small & Medium Sized Entities; Tax,,,,,ICAEW,,,,,,
ChIJuWaMQmxbeUgRVhC2ufwCtwY,Bettney Insight & Advisory Ltd,"International House, 14 King Street, Leeds, LS1 2HL",GB,,Leeds,4.8,29,53.79699,-1.54993,LS1 2HL,LS1,,,,,,,,,,,,,,,ICAEW,,,,,,
